PRIMARY_KEY,Former_occupation_42,Former_emp,retirement_age
23553,"csp_6_7","temp-1-6",65
23563,"csp_5_6","temp-1-5",60
23589,"csp_4_6","temp-1-6",63
23603,"csp_4_6","temp-1-6",60
23606,"csp_4_7","temp-1-6",56
23619,"csp_4_7","temp-1-6",60
23650,"csp_5_2","temp-1-6",65
23666,"csp_4_6","temp-1-6",55
23684,"csp_3_1","temp-2-1",60
23685,"csp_4_5","temp-1-6",60
23690,"csp_5_2","temp-1-6",60
23705,"csp_4_3","temp-1-5",60
23709,"csp_4_2","temp-1-6",60
23714,"csp_5_3","temp-1-6",58
23721,"csp_6_2","temp-1-6",60
23743,"csp_5_4","temp-1-6",65
23748,"csp_4_6","temp-1-6",60
23776,"csp_5_6","temp-1-5",62
23777,"csp_5_4","temp-1-5",60
23781,"csp_5_6","temp-1-6",64
23789,"csp_3_8","temp-1-5",58
23794,"csp_5_6","temp-1-5",60
23799,"csp_6_8","temp-1-6",60
23802,"csp_5_2","temp-1-6",60
23821,"csp_5_2","temp-1-6",55
23830,"csp_5_4","temp-1-6",61
23832,"csp_4_8","temp-1-6",58
23841,"csp_4_6","temp-1-6",60
23843,"csp_2_1","temp-2-1",59
23846,"csp_6_9","temp-1-6",57
23847,"csp_5_6","temp-1-6",55
23861,"csp_5_6","temp-1-6",60
23895,"csp_3_8","temp-1-6",60
23896,"csp_4_6","temp-1-6",60
23906,"csp_5_4","temp-1-6",59
23908,"csp_4_6","temp-1-6",60
23915,"csp_3_1","temp-2-1",60
23921,"csp_4_8","temp-1-6",57
23955,"csp_5_4","temp-1-6",65
23956,"csp_4_3","temp-1-6",65
23976,"csp_5_2","temp-1-6",66
23996,"csp_3_4","temp-1-6",60
24000,"csp_5_2","temp-1-6",67
24014,"csp_6_3","temp-1-6",56
24028,"csp_3_8","temp-1-6",60
24030,"csp_4_7","temp-1-6",61
24035,"csp_5_2","temp-1-6",63
24046,"csp_6_3","temp-1-6",60
24054,"csp_5_2","temp-1-6",59
24058,"csp_6_4","temp-1-6",60
24072,"csp_6_3","temp-1-6",65
24091,"csp_3_1","temp-2-2",60
24097,"csp_4_6","temp-1-6",61
24099,"csp_6_2","temp-1-6",55
24100,"csp_3_8","temp-1-6",60
24102,"csp_4_6","temp-1-6",60
24107,"csp_4_3","temp-1-6",60
24113,"csp_2_2","temp-2-1",60
24146,"csp_6_2","temp-1-2",62
24153,"csp_6_8","temp-1-6",60
24156,"csp_5_4","temp-1-6",65
24159,"csp_6_8","temp-1-6",63
24167,"csp_2_3","temp-2-2",58
24168,"csp_4_8","temp-1-6",58
24172,"csp_4_6","temp-1-6",60
24177,"csp_4_3","temp-2-1",65
24179,"csp_4_5","temp-1-6",65
24185,"csp_5_6","temp-1-6",60
24187,"csp_2_1","temp-2-1",61
24195,"csp_6_7","temp-1-2",58
24203,"csp_4_3","temp-1-6",60
24215,"csp_5_5","temp-1-6",60
24216,"csp_4_6","temp-1-6",62
24221,"csp_5_2","temp-1-6",60
24225,"csp_5_6","temp-1-6",60
24229,"csp_5_2","temp-1-6",61
24230,"csp_4_8","temp-1-6",64
24255,"csp_1_1","temp-2-2",60
24256,"csp_1_3","temp-2-2",61
24258,"csp_4_7","temp-1-6",60
24273,"csp_5_6","temp-1-6",65
24282,"csp_2_1","temp-2-1",57
24286,"csp_6_4","temp-1-6",64
24295,"csp_6_8","temp-1-6",65
24299,"csp_5_4","temp-1-6",62
24304,"csp_4_3","temp-1-6",65
24312,"csp_4_2","temp-1-6",60
24322,"csp_3_4","temp-1-5",59
24332,"csp_4_6","temp-1-6",65
24333,"csp_5_4","temp-1-6",63
24341,"csp_6_8","temp-1-6",59
24351,"csp_3_7","temp-1-6",60
24357,"csp_6_3","temp-1-6",60
24379,"csp_5_2","temp-1-6",61
24383,"csp_4_3","temp-1-6",63
24390,"csp_2_2","temp-2-1",52
24391,"csp_4_6","temp-1-6",62
24392,"csp_4_2","temp-1-6",60
24395,"csp_3_5","temp-2-2",63
24406,"csp_2_1","temp-2-2",58
24425,"csp_5_2","temp-1-6",60
24426,"csp_5_2","temp-1-6",60
24442,"csp_5_6","temp-1-6",60
24450,"csp_6_2","temp-1-6",60
24451,"csp_2_2","temp-2-2",63
24455,"csp_4_2","temp-1-6",54
24457,"csp_5_5","temp-1-6",60
24462,"csp_5_2","temp-1-5",65
24466,"csp_4_8","temp-1-6",54
24467,"csp_5_5","temp-1-5",60
24482,"csp_6_7","temp-1-5",60
24485,"csp_2_2","temp-2-2",60
24503,"csp_5_2","temp-1-6",58
24508,"csp_5_2","temp-1-6",62
24514,"csp_5_2","temp-1-6",60
24516,"csp_5_4","temp-1-6",60
24522,"csp_6_3","temp-1-6",56
24546,"csp_4_7","temp-1-6",60
24569,"csp_5_2","temp-1-6",60
24574,"csp_6_7","temp-1-6",65
24579,"csp_2_2","temp-2-2",60
24587,"csp_4_2","temp-1-6",61
24590,"csp_6_7","temp-1-6",60
24593,"csp_5_4","temp-1-6",65
24596,"csp_3_7","temp-1-6",60
24599,"csp_5_4","temp-1-6",59
24605,"csp_6_8","temp-1-5",60
24608,"csp_3_3","temp-1-6",55
24613,"csp_2_2","temp-2-1",65
24621,"csp_5_2","temp-1-6",60
24627,"csp_5_6","temp-1-6",60
24629,"csp_5_4","temp-1-6",64
24633,"csp_3_1","temp-2-1",55
24640,"csp_5_6","temp-1-6",63
24658,"csp_4_7","temp-1-6",60
24674,"csp_5_6","temp-1-6",65
24677,"csp_5_6","temp-1-6",60
24692,"csp_2_1","temp-2-1",58
24716,"csp_5_2","temp-1-6",60
24731,"csp_6_4","temp-1-6",60
24734,"csp_3_7","temp-1-6",57
24735,"csp_3_7","temp-1-6",60
24755,"csp_5_2","temp-1-6",63
24764,"csp_2_2","temp-2-2",65
24767,"csp_4_5","temp-1-3",57
24772,"csp_4_6","temp-1-6",65
24790,"csp_4_6","temp-1-6",63
24799,"csp_4_6","temp-1-6",64
24801,"csp_4_7","temp-1-6",57
24807,"csp_3_8","temp-1-6",53
24810,"csp_4_7","temp-1-6",60
24813,"csp_5_4","temp-1-6",64
24824,"csp_5_6","temp-1-6",60
24838,"csp_6_4","temp-1-6",58
24840,"csp_4_6","temp-1-6",60
24875,"csp_2_2","temp-2-1",57
24914,"csp_5_3","temp-1-6",60
24939,"csp_4_6","temp-1-6",65
24942,"csp_6_2","temp-1-6",60
24966,"csp_4_6","temp-1-6",56
24979,"csp_1_1","temp-2-1",60
24988,"csp_4_6","temp-1-6",56
24995,"csp_6_8","temp-1-5",60
24997,"csp_5_5","temp-1-6",65
25009,"csp_6_3","temp-1-6",62
25029,"csp_4_2","temp-2-1",65
25030,"csp_4_3","temp-1-6",60
25037,"csp_2_1","temp-2-2",56
25040,"csp_5_4","temp-1-6",64
25047,"csp_3_7","temp-1-6",60
25078,"csp_2_1","temp-2-1",60
25083,"csp_4_7","temp-2-2",60
25091,"csp_5_3","temp-1-6",65
25101,"csp_2_2","temp-2-2",54
25135,"csp_4_2","temp-1-6",60
25144,"csp_1_1","temp-2-1",65
25146,"csp_3_3","temp-1-6",60
25158,"csp_6_5","temp-1-6",52
25163,"csp_4_2","temp-1-6",65
25168,"csp_4_5","temp-1-6",62
25204,"csp_3_7","temp-1-6",60
25212,"csp_6_2","temp-1-6",60
25221,"csp_5_4","temp-1-5",60
25243,"csp_5_4","temp-1-5",65
25272,"csp_6_2","temp-1-6",56
25292,"csp_6_4","temp-1-6",63
25303,"csp_5_6","temp-1-6",60
25304,"csp_4_7","temp-1-6",61
25306,"csp_5_6","temp-1-5",60
25310,"csp_1_1","temp-2-1",56
25318,"csp_5_2","temp-1-6",60
25319,"csp_5_5","temp-1-6",60
25327,"csp_4_3","temp-1-6",62
25328,"csp_5_6","temp-1-6",65
25330,"csp_5_2","temp-1-6",57
25346,"csp_6_8","temp-1-6",56
25357,"csp_4_2","temp-1-6",54
25365,"csp_5_6","temp-1-6",55
25368,"csp_6_5","temp-1-6",60
25382,"csp_4_6","temp-1-6",61
25386,"csp_2_1","temp-2-1",60
25387,"csp_5_6","temp-1-6",58
25397,"csp_4_6","temp-1-6",60
25405,"csp_6_2","temp-1-6",60
25408,"csp_1_3","temp-2-2",60
25413,"csp_5_4","temp-1-6",60
25432,"csp_6_7","temp-1-6",65
25437,"csp_6_2","temp-1-6",64
25445,"csp_2_2","temp-2-1",64
25461,"csp_2_3","temp-2-2",60
25471,"csp_4_5","temp-1-6",53
25481,"csp_2_1","temp-2-1",60
25485,"csp_1_1","temp-2-1",55
25493,"csp_6_8","temp-1-6",60
25495,"csp_5_4","temp-1-6",56
25501,"csp_5_2","temp-1-6",60
25503,"csp_5_4","temp-1-6",63
25510,"csp_5_3","temp-1-6",65
25519,"csp_6_2","temp-1-6",60
25520,"csp_3_4","temp-1-6",60
25523,"csp_4_3","temp-2-1",60
25526,"csp_5_5","temp-1-6",60
25528,"csp_3_4","temp-1-6",63
25532,"csp_6_3","temp-1-6",65
25533,"csp_2_2","temp-2-2",60
25539,"csp_5_2","temp-1-6",60
25544,"csp_5_2","temp-1-6",63
25574,"csp_2_2","temp-2-2",63
25583,"csp_5_6","temp-1-6",60
25584,"csp_3_3","temp-1-6",60
25587,"csp_3_7","temp-1-6",65
25596,"csp_4_3","temp-1-6",63
25597,"csp_5_4","temp-1-6",61
25600,"csp_6_5","temp-1-6",65
25614,"csp_3_4","temp-1-6",60
25617,"csp_5_2","temp-1-6",60
25638,"csp_6_8","temp-1-6",65
25662,"csp_5_6","temp-1-6",60
25670,"csp_4_5","temp-1-6",58
25682,"csp_5_2","temp-1-6",54
25684,"csp_4_2","temp-1-6",60
25692,"csp_2_1","temp-2-1",61
25693,"csp_5_4","temp-1-5",65
25699,"csp_3_4","temp-1-6",60
25702,"csp_4_2","temp-1-6",66
25710,"csp_4_2","temp-2-1",65
25716,"csp_5_6","temp-1-5",54
25719,"csp_3_7","temp-1-6",60
25732,"csp_3_3","temp-1-6",56
25743,"csp_6_8","temp-1-6",60
25745,"csp_3_5","temp-1-6",60
25751,"csp_4_6","temp-1-6",60
25763,"csp_4_5","temp-1-6",55
25768,"csp_1_3","temp-2-2",60
25779,"csp_3_8","temp-1-6",60
25780,"csp_5_6","temp-1-6",53
25784,"csp_6_2","temp-1-6",60
25789,"csp_4_5","temp-1-6",63
25798,"csp_5_6","temp-1-5",65
25800,"csp_6_3","temp-1-2",65
25803,"csp_5_6","temp-1-5",62
25808,"csp_5_2","temp-1-6",65
25812,"csp_3_1","temp-2-1",60
25817,"csp_5_6","temp-1-6",60
25819,"csp_6_3","temp-1-6",65
25832,"csp_6_4","temp-1-6",65
25836,"csp_5_2","temp-1-6",61
25839,"csp_6_2","temp-1-6",60
25850,"csp_5_6","temp-1-6",60
25861,"csp_4_5","temp-1-6",60
25865,"csp_6_8","temp-1-6",60
25867,"csp_4_3","temp-1-6",60
25870,"csp_6_3","temp-1-6",56
25873,"csp_5_4","temp-1-6",60
25909,"csp_5_2","temp-1-6",65
25912,"csp_4_6","temp-1-6",65
25916,"csp_6_9","temp-1-6",60
25920,"csp_5_4","temp-1-6",60
25922,"csp_6_3","temp-1-6",64
25930,"csp_5_6","temp-1-3",60
25933,"csp_4_7","temp-1-6",61
25937,"csp_6_3","temp-1-3",55
25946,"csp_4_7","temp-1-6",64
25947,"csp_5_2","temp-1-6",65
25961,"csp_6_2","temp-1-6",60
25962,"csp_5_2","temp-1-6",60
25975,"csp_3_7","temp-1-6",65
25985,"csp_3_1","temp-2-1",55
26000,"csp_6_3","temp-1-6",60
26009,"csp_2_2","temp-2-1",65
26017,"csp_6_7","temp-1-6",60
26037,"csp_4_5","temp-1-6",60
26040,"csp_5_4","temp-1-6",60
26049,"csp_4_8","temp-1-6",55
26050,"csp_4_7","temp-1-6",58
26070,"csp_1_3","temp-2-2",55
26074,"csp_6_8","temp-1-5",60
26077,"csp_4_8","temp-1-6",63
26079,"csp_2_2","temp-2-2",60
26090,"csp_2_1","temp-2-2",60
26093,"csp_5_5","temp-1-6",60
26096,"csp_5_6","temp-1-6",60
26098,"csp_5_2","temp-1-5",60
26110,"csp_2_3","temp-2-2",56
26120,"csp_3_4","temp-1-6",59
26123,"csp_5_4","temp-1-6",61
26159,"csp_2_1","temp-2-2",60
26180,"csp_4_3","temp-1-6",62
26193,"csp_6_8","temp-1-6",62
26198,"csp_2_1","temp-2-1",59
26207,"csp_6_5","temp-1-6",51
26228,"csp_5_2","temp-1-6",60
26233,"csp_5_2","temp-1-6",58
26238,"csp_4_7","temp-1-6",65
26243,"csp_4_2","temp-1-6",60
26248,"csp_6_4","temp-1-6",62
26249,"csp_6_2","temp-1-6",62
26253,"csp_6_2","temp-1-6",60
26281,"csp_5_4","temp-1-6",60
26285,"csp_3_3","temp-1-6",60
26294,"csp_5_2","temp-1-6",65
26316,"csp_6_3","temp-1-6",61
26319,"csp_6_3","temp-1-6",63
26326,"csp_3_5","temp-2-2",65
26337,"csp_5_6","temp-1-6",64
26340,"csp_4_6","temp-1-6",60
26344,"csp_5_6","temp-1-6",60
26346,"csp_4_5","temp-1-6",60
26349,"csp_5_2","temp-1-6",60
26362,"csp_6_3","temp-1-6",63
26367,"csp_6_3","temp-1-6",60
26375,"csp_6_7","temp-1-6",57
26378,"csp_3_1","temp-2-2",58
26385,"csp_4_7","temp-1-6",60
26390,"csp_6_7","temp-1-6",60
26398,"csp_6_8","temp-1-6",60
26405,"csp_6_2","temp-1-5",64
26424,"csp_3_7","temp-1-6",55
26446,"csp_6_2","temp-1-6",60
26448,"csp_6_8","temp-1-5",60
26456,"csp_4_7","temp-1-6",60
26468,"csp_1_3","temp-2-2",60
26492,"csp_1_1","temp-2-1",65
26496,"csp_6_5","temp-1-6",65
26497,"csp_2_2","temp-2-2",60
26499,"csp_5_5","temp-1-6",60
26513,"csp_5_5","temp-1-6",55
26516,"csp_2_1","temp-2-1",60
26525,"csp_5_4","temp-1-6",65
26526,"csp_6_5","temp-1-6",57
26529,"csp_4_3","temp-1-6",60
26540,"csp_3_3","temp-1-6",60
26547,"csp_4_6","temp-1-6",62
26549,"csp_5_2","temp-1-6",63
26550,"csp_6_7","temp-1-6",59
26561,"csp_6_3","temp-1-6",60
26567,"csp_5_2","temp-1-5",65
26573,"csp_5_5","temp-1-6",60
26582,"csp_6_3","temp-1-2",60
26593,"csp_1_1","temp-2-1",59
26604,"csp_3_1","temp-2-2",62
26616,"csp_5_6","temp-1-6",60
26629,"csp_4_6","temp-1-6",60
26636,"csp_1_3","temp-2-2",60
26647,"csp_5_2","temp-1-6",59
26652,"csp_3_7","temp-1-6",60
26661,"csp_6_7","temp-1-6",60
26677,"csp_5_2","temp-1-6",60
26679,"csp_2_2","temp-2-1",60
26694,"csp_5_4","temp-1-5",60
26702,"csp_5_2","temp-1-6",60
26703,"csp_1_1","temp-2-1",60
26709,"csp_6_7","temp-1-6",60
26719,"csp_5_2","temp-1-6",63
26721,"csp_6_4","temp-1-6",55
26722,"csp_6_4","temp-1-6",57
26729,"csp_5_4","temp-1-6",65
26744,"csp_4_7","temp-1-6",55
26746,"csp_4_7","temp-1-6",57
26764,"csp_6_7","temp-1-6",54
26766,"csp_2_2","temp-2-1",56
26767,"csp_4_7","temp-1-6",60
26774,"csp_5_6","temp-1-6",58
26783,"csp_5_3","temp-1-6",60
26788,"csp_2_1","temp-2-1",60
26797,"csp_5_5","temp-1-6",65
26799,"csp_5_2","temp-1-6",63
26801,"csp_3_5","temp-1-5",63
26805,"csp_4_7","temp-1-6",60
26806,"csp_5_6","temp-1-6",61
26810,"csp_5_4","temp-1-6",65
26816,"csp_5_5","temp-1-6",60
26820,"csp_4_5","temp-1-6",60
26823,"csp_4_3","temp-1-6",63
26848,"csp_5_6","temp-1-6",60
26855,"csp_6_4","temp-1-6",60
26860,"csp_5_2","temp-1-6",64
26861,"csp_5_4","temp-1-6",60
26872,"csp_3_8","temp-1-6",56
26879,"csp_6_3","temp-1-5",61
26887,"csp_4_2","temp-1-6",60
26920,"csp_4_5","temp-1-6",56
26924,"csp_6_2","temp-1-6",60
26926,"csp_6_5","temp-1-6",57
26937,"csp_5_6","temp-1-5",61
26938,"csp_5_6","temp-1-6",65
26941,"csp_5_2","temp-1-6",60
26942,"csp_5_2","temp-1-6",60
26973,"csp_2_1","temp-2-1",56
26975,"csp_6_3","temp-1-6",53
26980,"csp_5_2","temp-1-6",65
26993,"csp_5_4","temp-1-6",55
27007,"csp_5_2","temp-1-6",60
27016,"csp_4_6","temp-1-6",60
27026,"csp_4_3","temp-2-1",60
27030,"csp_4_6","temp-1-6",60
27034,"csp_5_6","temp-1-5",56
27048,"csp_6_8","temp-1-6",60
27057,"csp_6_7","temp-1-6",65
27059,"csp_4_7","temp-1-6",60
27062,"csp_4_6","temp-1-6",65
27065,"csp_6_2","temp-1-6",65
27073,"csp_6_7","temp-1-6",58
27087,"csp_5_4","temp-1-6",60
27092,"csp_2_1","temp-2-2",60
27107,"csp_5_4","temp-1-6",60
27114,"csp_3_1","temp-2-1",63
27133,"csp_1_1","temp-2-2",60
27153,"csp_5_2","temp-1-6",60
27168,"csp_5_4","temp-1-6",60
27170,"csp_4_6","temp-1-6",60
27171,"csp_2_2","temp-2-2",61
27183,"csp_4_2","temp-1-6",65
27189,"csp_5_6","temp-1-6",62
27192,"csp_5_4","temp-1-6",65
27201,"csp_4_5","temp-1-6",60
27203,"csp_1_1","temp-2-1",63
27214,"csp_5_2","temp-1-6",67
27219,"csp_6_7","temp-1-5",60
27222,"csp_4_6","temp-1-6",63
27229,"csp_5_2","temp-1-6",60
27232,"csp_5_6","temp-1-6",61
27241,"csp_2_1","temp-2-2",53
27254,"csp_5_4","temp-1-6",60
27277,"csp_5_6","temp-1-6",60
27282,"csp_4_5","temp-1-6",60
27283,"csp_3_5","temp-1-6",60
27285,"csp_6_4","temp-1-6",62
27303,"csp_4_2","temp-1-6",61
27318,"csp_6_2","temp-1-6",64
27320,"csp_4_3","temp-1-6",60
27324,"csp_5_2","temp-1-6",60
27335,"csp_5_2","temp-1-3",59
27340,"csp_5_2","temp-1-6",60
27368,"csp_1_1","temp-2-1",57
27373,"csp_5_6","temp-1-6",64
27386,"csp_5_2","temp-1-6",63
27410,"csp_4_7","temp-1-6",60
27414,"csp_6_2","temp-1-6",60
27415,"csp_1_3","temp-2-2",60
27426,"csp_5_4","temp-1-6",65
27432,"csp_5_4","temp-1-6",57
27448,"csp_4_5","temp-1-6",64
27459,"csp_5_6","temp-1-6",60
27475,"csp_4_3","temp-1-6",63
27479,"csp_6_3","temp-1-6",56
27503,"csp_4_6","temp-1-6",60
27510,"csp_5_6","temp-1-6",60
27512,"csp_3_7","temp-1-6",65
27517,"csp_6_2","temp-1-6",60
27519,"csp_4_6","temp-1-6",60
27521,"csp_4_7","temp-1-6",60
27530,"csp_2_2","temp-2-2",56
27532,"csp_4_2","temp-1-6",60
27536,"csp_6_4","temp-1-5",60
27539,"csp_6_4","temp-1-6",60
27542,"csp_2_2","temp-2-1",60
27545,"csp_5_4","temp-1-3",60
27546,"csp_2_2","temp-2-2",60
27567,"csp_6_8","temp-1-6",60
27600,"csp_5_2","temp-1-6",63
27603,"csp_5_4","temp-1-6",60
27604,"csp_6_8","temp-1-6",56
27617,"csp_5_2","temp-1-6",64
27620,"csp_6_7","temp-1-6",60
27629,"csp_5_2","temp-1-6",64
27644,"csp_2_1","temp-2-1",63
27650,"csp_5_2","temp-1-6",62
27652,"csp_4_7","temp-1-6",59
27653,"csp_4_3","temp-1-6",60
27655,"csp_4_6","temp-1-6",60
27657,"csp_5_2","temp-1-6",60
27673,"csp_4_6","temp-1-6",60
27677,"csp_4_6","temp-1-6",60
27679,"csp_4_2","temp-2-2",60
27703,"csp_2_2","temp-2-1",65
27705,"csp_5_6","temp-1-6",60
27714,"csp_4_2","temp-1-6",60
27716,"csp_4_8","temp-1-6",58
27717,"csp_5_4","temp-1-6",60
27720,"csp_2_1","temp-2-1",60
27724,"csp_6_7","temp-1-6",60
27735,"csp_5_2","temp-1-6",60
27749,"csp_4_7","temp-1-6",60
27756,"csp_5_6","temp-1-6",60
27764,"csp_4_2","temp-1-6",60
27769,"csp_6_8","temp-1-6",60
27784,"csp_6_8","temp-1-6",65
27801,"csp_5_2","temp-1-5",64
27806,"csp_6_3","temp-1-6",65
27810,"csp_4_3","temp-1-6",60
27822,"csp_4_2","temp-1-6",60
27834,"csp_4_6","temp-1-6",60
27837,"csp_5_4","temp-1-6",60
27848,"csp_4_8","temp-1-6",60
27859,"csp_4_3","temp-1-6",56
27866,"csp_6_4","temp-1-6",57
27867,"csp_6_7","temp-1-5",60
27872,"csp_5_2","temp-1-6",60
27875,"csp_4_6","temp-1-6",65
27883,"csp_5_6","temp-1-6",60
27889,"csp_5_6","temp-1-6",60
27890,"csp_6_5","temp-1-6",60
27902,"csp_4_5","temp-1-6",60
27913,"csp_4_6","temp-1-6",60
27914,"csp_6_4","temp-1-6",60
27931,"csp_6_4","temp-1-6",60
27939,"csp_5_4","temp-1-6",56
27940,"csp_5_6","temp-1-5",55
27942,"csp_4_6","temp-1-6",60
27952,"csp_4_5","temp-1-6",60
27956,"csp_4_3","temp-1-6",54
27957,"csp_4_7","temp-1-6",55
27959,"csp_6_9","temp-1-6",56
27962,"csp_6_3","temp-1-6",60
27963,"csp_5_4","temp-1-5",60
27965,"csp_5_6","temp-1-6",65
27967,"csp_6_8","temp-1-6",63
27968,"csp_5_2","temp-1-6",51
27977,"csp_5_5","temp-1-6",60
27980,"csp_4_5","temp-1-6",65
27982,"csp_4_5","temp-1-6",60
28001,"csp_4_2","temp-1-6",65
28003,"csp_5_4","temp-1-6",60
28005,"csp_5_2","temp-1-6",61
28008,"csp_4_6","temp-1-6",60
28009,"csp_5_6","temp-1-6",60
28012,"csp_5_2","temp-1-6",60
28013,"csp_6_7","temp-1-2",58
28015,"csp_5_2","temp-1-6",65
28020,"csp_4_6","temp-2-1",60
28028,"csp_3_4","temp-1-6",59
28032,"csp_2_2","temp-2-2",65
28046,"csp_3_1","temp-2-2",60
28047,"csp_6_2","temp-1-6",60
28057,"csp_3_8","temp-1-6",63
28070,"csp_5_2","temp-1-6",60
28087,"csp_3_1","temp-2-2",58
28094,"csp_6_3","temp-1-2",65
28095,"csp_5_6","temp-1-5",65
28100,"csp_1_1","temp-2-1",60
28104,"csp_5_4","temp-1-6",60
28110,"csp_5_2","temp-1-6",56
28116,"csp_6_8","temp-1-6",61
28121,"csp_1_2","temp-2-2",55
28128,"csp_4_3","temp-1-6",64
28130,"csp_5_3","temp-1-6",60
28145,"csp_4_3","temp-2-2",59
28159,"csp_5_5","temp-1-6",58
28163,"csp_5_4","temp-1-6",60
28166,"csp_5_2","temp-1-6",60
28167,"csp_4_5","temp-1-6",65
28168,"csp_5_6","temp-1-6",60
28169,"csp_5_6","temp-1-6",60
28174,"csp_3_3","temp-1-6",61
28192,"csp_4_3","temp-1-6",57
28201,"csp_5_4","temp-1-6",60
28202,"csp_6_2","temp-1-6",65
28208,"csp_6_7","temp-1-6",65
28211,"csp_4_2","temp-1-6",62
28220,"csp_5_2","temp-1-6",60
28228,"csp_5_4","temp-1-6",60
28229,"csp_2_1","temp-2-2",60
28234,"csp_2_3","temp-2-2",60
28237,"csp_6_8","temp-1-6",63
28238,"csp_4_6","temp-1-6",61
28240,"csp_2_1","temp-2-2",60
28250,"csp_4_7","temp-1-6",54
28254,"csp_5_4","temp-1-6",55
28256,"csp_4_6","temp-1-6",65
28257,"csp_5_6","temp-1-6",65
28260,"csp_5_4","temp-1-6",64
28262,"csp_5_5","temp-1-6",60
28271,"csp_4_7","temp-1-6",60
28274,"csp_5_5","temp-1-6",65
28289,"csp_3_4","temp-1-6",57
28296,"csp_5_2","temp-1-6",60
28298,"csp_3_7","temp-1-6",63
28311,"csp_2_1","temp-2-2",60
28314,"csp_5_4","temp-1-6",62
28317,"csp_5_2","temp-1-6",56
28323,"csp_6_7","temp-1-6",60
28325,"csp_5_6","temp-1-6",65
28331,"csp_5_2","temp-1-6",62
28333,"csp_3_8","temp-1-6",60
28339,"csp_5_6","temp-1-6",60
28344,"csp_2_2","temp-2-1",60
28352,"csp_5_2","temp-1-6",64
28372,"csp_5_5","temp-1-6",60
28378,"csp_6_2","temp-1-6",60
28379,"csp_4_5","temp-1-6",62
28384,"csp_3_1","temp-2-1",58
28396,"csp_6_4","temp-1-6",67
28397,"csp_4_6","temp-1-6",60
28411,"csp_4_5","temp-1-6",65
28419,"csp_4_3","temp-1-5",60
28420,"csp_6_7","temp-1-6",64
28427,"csp_5_4","temp-1-5",60
28432,"csp_5_3","temp-1-6",55
28435,"csp_6_7","temp-1-6",60
28443,"csp_6_3","temp-1-6",65
28447,"csp_5_2","temp-1-6",60
28448,"csp_5_2","temp-1-6",61
28454,"csp_3_5","temp-1-5",65
28465,"csp_4_6","temp-1-6",65
28468,"csp_4_3","temp-1-6",60
28472,"csp_4_3","temp-1-6",60
28473,"csp_5_2","temp-1-6",60
28474,"csp_4_8","temp-1-5",63
28476,"csp_6_7","temp-1-6",60
28493,"csp_4_3","temp-1-6",60
28500,"csp_5_5","temp-1-6",65
28516,"csp_6_4","temp-1-6",58
28520,"csp_5_6","temp-1-6",60
28534,"csp_6_5","temp-1-6",63
28537,"csp_5_2","temp-1-6",60
28538,"csp_5_2","temp-1-6",55
28541,"csp_4_8","temp-1-6",62
28550,"csp_5_5","temp-1-5",60
28554,"csp_6_7","temp-1-6",65
28558,"csp_1_1","temp-2-1",60
28571,"csp_3_8","temp-1-6",60
28572,"csp_2_2","temp-2-2",60
28592,"csp_6_3","temp-1-6",60
28595,"csp_5_5","temp-1-6",60
28598,"csp_5_6","temp-1-6",58
28600,"csp_5_2","temp-1-6",60
28615,"csp_2_2","temp-2-1",54
28618,"csp_5_4","temp-1-6",60
28625,"csp_5_4","temp-1-6",65
28626,"csp_3_7","temp-1-6",60
28634,"csp_4_7","temp-1-2",60
28639,"csp_5_6","temp-1-6",65
28655,"csp_4_6","temp-1-6",63
28660,"csp_6_2","temp-1-6",66
28666,"csp_4_5","temp-1-6",64
28677,"csp_6_4","temp-1-5",60
28685,"csp_5_2","temp-1-6",59
28688,"csp_6_3","temp-1-6",55
28699,"csp_2_2","temp-2-2",60
28707,"csp_4_3","temp-1-6",65
28724,"csp_4_3","temp-1-5",62
28734,"csp_5_6","temp-1-6",60
28735,"csp_6_3","temp-1-6",60
28740,"csp_1_1","temp-2-2",57
28746,"csp_5_5","temp-1-6",60
28747,"csp_3_8","temp-1-6",66
28753,"csp_1_1","temp-2-3",59
28754,"csp_4_6","temp-1-6",57
28759,"csp_4_3","temp-1-6",63
28761,"csp_4_6","temp-1-6",64
28771,"csp_1_3","temp-2-2",65
28772,"csp_3_1","temp-2-1",60
28776,"csp_3_8","temp-1-6",65
28782,"csp_5_2","temp-1-6",60
28787,"csp_6_7","temp-1-6",65
28798,"csp_4_6","temp-1-6",60
28806,"csp_5_2","temp-1-6",66
28820,"csp_5_2","temp-1-6",61
28835,"csp_5_4","temp-1-6",60
28854,"csp_5_6","temp-1-6",57
28859,"csp_4_5","temp-1-6",63
28863,"csp_5_2","temp-1-5",60
28874,"csp_5_4","temp-1-6",60
28886,"csp_4_7","temp-1-6",61
28887,"csp_4_6","temp-1-6",60
28897,"csp_4_2","temp-1-6",57
28911,"csp_4_8","temp-1-6",60
28925,"csp_5_4","temp-1-6",60
28926,"csp_4_6","temp-1-5",59
28932,"csp_6_7","temp-1-6",60
28938,"csp_3_7","temp-1-6",60
28945,"csp_5_4","temp-1-6",65
28976,"csp_5_6","temp-1-6",61
28982,"csp_6_7","temp-1-6",60
28986,"csp_3_4","temp-1-6",56
28991,"csp_4_2","temp-1-6",65
28992,"csp_4_3","temp-1-6",60
